engine_id,cycle,op1,sensor2,sensor3,sensor4,sensor7,sensor11,sensor12,sensor15,rul
8,278,0.0005,649.5,1606.36,1424.89,549.92,50.15,513.87,8.8185,10
8,279,0.0005,649.44,1606.59,1423.72,549.13,50.46,515.67,8.7742,9
8,280,0.0001,649.36,1605.66,1422.13,549.56,50.39,512.96,8.694,8
8,281,0.0005,649.07,1603.11,1419.61,549.96,50.26,514.42,8.7522,7
8,282,0.0003,649.96,1601.44,1419.13,550.05,50.63,512.29,8.8088,6
8,283,-0.0002,649.86,1602.84,1420.05,548.87,50.54,513.71,8.7612,5
8,284,-0.0007,649.27,1604.05,1415.05,549.52,49.86,513.48,8.861,4
8,285,-0.0005,649.21,1604.51,1426.69,549.33,49.78,511.71,8.757,3
8,286,-0.0,650.73,1605.17,1417.91,549.83,50.09,512.49,8.7036,2
8,287,0.0005,650.69,1605.88,1421.44,549.48,50.48,513.97,8.8226,1
8,288,-0.0001,649.88,1601.74,1416.57,549.68,50.41,514.24,8.7674,0
9,1,-0.0,641.12,1589.25,1402.53,554.7,47.43,521.89,8.3118,202
9,2,-0.0004,642.75,1591.48,1401.44,554.55,47.94,520.14,8.3586,201
9,3,-0.0004,641.44,1593.92,1403.22,554.25,47.7,520.95,8.3538,200
9,4,-0.0005,643.21,1591.26,1405.03,554.48,47.71,520.03,8.3039,199
9,5,-0.0006,641.71,1590.16,1406.13,554.34,47.23,522.48,8.3123,198
9,6,0.0,642.16,1589.22,1396.46,554.09,47.4,521.8,8.3157,197
9,7,-0.0002,642.4,1592.15,1401.09,553.89,47.89,521.89,8.3485,196
9,8,-0.0004,641.35,1590.67,1402.74,554.38,47.44,519.77,8.4027,195
9,9,-0.0002,642.43,1593.34,1401.07,553.93,47.47,519.87,8.4443,194
9,10,0.0006,642.85,1589.04,1399.73,554.15,47.53,520.39,8.4387,193
9,11,0.0001,642.96,1591.0,1398.87,554.35,47.59,521.37,8.36,192
9,12,0.0003,642.17,1592.94,1405.31,554.02,47.42,521.62,8.3452,191
9,13,0.0006,643.26,1589.53,1402.8,554.04,47.41,521.04,8.3632,190
9,14,0.0005,641.81,1588.91,1400.97,554.05,47.78,521.56,8.357,189
9,15,-0.0003,641.88,1591.45,1409.46,554.12,47.56,519.43,8.3061,188
9,16,-0.0004,642.18,1588.93,1401.1,553.9,47.61,520.77,8.2183,187
9,17,-0.0005,642.68,1591.82,1398.92,553.77,47.69,520.82,8.4015,186
9,18,0.0001,642.41,1592.89,1401.3,553.73,47.6,521.26,8.4971,185
9,19,-0.0003,642.98,1590.56,1401.86,554.34,47.56,521.65,8.3319,184
9,20,-0.0005,643.5,1590.13,1403.39,553.56,47.85,522.17,8.4337,183
9,21,0.0007,642.67,1592.37,1399.87,553.34,47.86,519.43,8.3237,182
9,22,0.0005,642.11,1592.05,1404.96,553.78,47.65,520.32,8.4582,181
9,23,-0.0003,642.84,1592.92,1406.36,553.24,47.63,521.74,8.4083,180
9,24,-0.0004,642.78,1592.3,1405.03,553.92,47.77,520.53,8.4589,179
9,25,0.0002,642.85,1594.19,1405.08,553.95,47.61,520.0,8.3752,178
9,26,-0.0004,642.94,1591.9,1400.57,553.54,47.9,520.73,8.3668,177
9,27,-0.0005,643.32,1590.76,1403.26,553.57,47.76,520.72,8.4933,176
9,28,-0.0003,642.41,1592.13,1405.81,553.97,47.98,519.23,8.355,175
9,29,-0.0003,642.97,1594.24,1403.52,553.33,47.72,520.19,8.4263,174
9,30,0.0002,643.41,1593.29,1405.8,553.71,47.78,521.07,8.3751,173
9,31,-0.0003,643.14,1594.52,1400.79,553.32,47.96,522.37,8.4351,172
9,32,0.0005,642.99,1591.26,1401.9,553.38,47.7,521.36,8.4226,171
9,33,0.0004,643.17,1591.46,1397.69,553.28,47.67,521.01,8.408,170
9,34,0.0006,643.25,1590.89,1404.31,553.41,48.09,521.55,8.5314,169
9,35,0.0002,643.14,1592.87,1405.31,553.87,48.04,520.63,8.3794,168
9,36,0.0007,643.15,1590.39,1404.14,553.67,48.17,520.06,8.4678,167
9,37,0.0,642.24,1593.59,1404.7,553.28,47.81,521.12,8.4118,166
9,38,0.0,643.8,1593.01,1407.22,553.55,48.08,519.47,8.3982,165
9,39,0.0006,643.23,1590.01,1406.55,553.5,48.03,520.09,8.4249,164
9,40,0.0003,643.64,1593.16,1403.51,553.56,47.82,521.71,8.5523,163
9,41,-0.0001,644.05,1589.84,1404.1,553.77,48.19,520.41,8.4203,162
9,42,-0.0006,644.29,1596.27,1405.03,553.59,47.69,518.51,8.411,161
9,43,0.0005,643.94,1593.51,1399.07,553.38,48.05,520.18,8.5134,160
9,44,-0.0007,642.78,1592.74,1408.18,553.2,47.97,520.71,8.5446,159
9,45,0.0006,644.68,1594.2,1411.55,553.01,48.29,519.97,8.4851,158
9,46,0.0001,643.5,1591.95,1399.56,552.75,48.0,520.78,8.4516,157
9,47,0.0002,643.04,1592.74,1407.81,552.88,48.27,519.38,8.4596,156
9,48,-0.0002,644.02,1592.27,1404.27,553.47,48.39,519.04,8.4551,155
9,49,0.0006,644.2,1591.21,1404.37,553.31,47.99,518.6,8.4275,154
9,50,-0.0003,643.27,1593.56,1402.48,552.91,48.37,520.14,8.3779,153
9,51,0.0005,644.19,1588.7,1406.25,553.58,48.39,520.4,8.456,152
9,52,0.0002,643.98,1595.5,1406.87,552.47,48.21,519.42,8.4858,151
9,53,-0.0005,644.5,1591.39,1405.24,553.39,48.58,517.79,8.4416,150
9,54,-0.0001,644.25,1595.1,1408.56,553.28,48.3,519.69,8.502,149
9,55,-0.0002,644.79,1595.14,1402.63,552.97,48.45,518.42,8.4112,148
9,56,-0.0007,644.18,1593.86,1405.04,553.68,48.29,519.68,8.4666,147
9,57,-0.0002,644.17,1589.07,1406.41,552.85,48.13,519.71,8.4854,146
9,58,-0.0003,644.78,1590.92,1406.61,552.13,48.26,521.26,8.4695,145
9,59,-0.0002,643.45,1592.07,1402.78,553.2,48.31,520.2,8.5277,144
9,60,-0.0,643.97,1596.54,1402.35,552.97,48.45,518.58,8.4781,143
9,61,-0.0004,643.86,1594.55,1404.41,552.63,48.2,517.69,8.5528,142
9,62,-0.0004,644.61,1594.13,1405.39,552.93,48.2,517.99,8.4571,141
9,63,0.0002,643.88,1593.19,1400.79,553.36,48.53,519.13,8.4413,140
9,64,-0.0003,644.27,1595.39,1404.59,552.61,48.61,519.56,8.516,139
9,65,0.0003,643.5,1593.18,1406.54,552.88,48.37,519.81,8.4456,138
9,66,-0.0,644.05,1595.92,1407.89,552.32,48.39,518.23,8.4209,137
9,67,0.0002,645.06,1596.29,1404.36,553.07,48.34,518.66,8.4401,136
9,68,-0.0001,643.67,1590.93,1408.06,552.68,48.59,518.3,8.3809,135
9,69,0.0002,645.19,1594.58,1410.89,552.27,48.73,520.16,8.3946,134
9,70,-0.0,643.82,1593.0,1407.84,553.36,48.29,518.27,8.528,133
9,71,-0.0004,644.93,1593.21,1405.21,552.69,48.6,518.64,8.5711,132
9,72,-0.0003,644.82,1596.64,1406.7,552.03,48.78,519.68,8.5046,131
9,73,0.0003,644.46,1595.98,1410.58,552.91,48.6,519.7,8.468,130
9,74,-0.0003,644.61,1598.06,1407.06,552.27,48.5,518.52,8.5161,129
9,75,0.0005,644.61,1596.52,1409.95,552.62,48.41,519.63,8.5012,128
9,76,0.0003,644.72,1593.87,1410.6,552.59,48.07,520.59,8.5461,127
9,77,0.0003,644.66,1595.05,1408.72,552.12,48.69,518.63,8.5199,126
9,78,0.0005,645.11,1593.64,1408.49,552.7,48.49,518.2,8.4659,125
9,79,0.0003,644.26,1593.9,1401.66,552.85,48.82,518.21,8.5472,124
9,80,0.0,645.61,1596.25,1411.24,552.73,49.0,517.51,8.4831,123
9,81,0.0003,644.72,1593.95,1412.8,552.45,48.45,519.02,8.5076,122
9,82,-0.0001,645.4,1592.48,1409.23,552.01,48.71,517.84,8.6157,121
9,83,0.0003,646.42,1595.73,1406.99,551.82,48.24,517.55,8.6083,120
9,84,0.0,644.83,1596.84,1413.97,552.26,48.83,517.68,8.5511,119
9,85,-0.0,644.92,1597.09,1409.71,551.84,48.63,518.26,8.5341,118
9,86,0.0002,645.32,1597.15,1407.8,552.13,48.62,516.83,8.5546,117
9,87,-0.0002,645.01,1595.59,1410.77,551.68,48.9,518.87,8.4635,116
9,88,0.0004,645.16,1595.25,1411.06,552.02,48.92,517.98,8.6034,115
9,89,-0.0006,644.86,1596.63,1400.5,551.93,48.98,517.26,8.4877,114
9,90,0.0001,645.28,1594.65,1408.99,552.17,48.78,517.85,8.552,113
9,91,-0.0001,646.28,1597.57,1411.58,552.06,49.11,518.94,8.5874,112
9,92,0.0007,645.33,1596.1,1408.85,552.0,48.92,518.06,8.5806,111
9,93,0.0002,646.75,1594.48,1411.16,552.45,49.19,517.89,8.5411,110
9,94,-0.0002,645.12,1595.04,1406.83,552.8,48.92,518.07,8.5995,109
9,95,0.0005,646.46,1594.58,1411.23,552.36,48.7,518.72,8.5687,108
9,96,-0.0006,646.0,1597.04,1407.72,551.85,49.12,517.29,8.5678,107
9,97,-0.0005,645.26,1597.85,1409.95,552.52,48.56,518.22,8.4689,106
9,98,0.0006,645.12,1594.72,1417.25,551.16,48.7,519.95,8.6865,105
9,99,-0.0005,646.57,1597.64,1414.89,551.98,48.91,518.2,8.4488,104
9,100,-0.0003,646.23,1599.11,1412.95,552.0,48.97,518.63,8.5853,103
9,101,-0.0007,645.99,1598.95,1410.83,551.72,48.75,516.51,8.5022,102
9,102,-0.0006,645.36,1595.15,1409.56,552.12,48.55,516.7,8.5813,101
9,103,-0.0,646.52,1594.63,1414.21,551.79,48.88,517.35,8.5764,100
9,104,-0.0005,645.09,1598.82,1410.27,552.05,49.05,516.13,8.6558,99
9,105,-0.0006,645.97,1596.93,1412.31,551.87,48.78,518.05,8.5329,98
9,106,-0.0,646.26,1601.45,1408.16,551.65,49.21,518.07,8.5823,97
9,107,-0.0,645.5,1599.93,1409.33,551.7,49.03,518.16,8.5652,96
9,108,0.0003,646.18,1596.99,1407.68,551.99,49.21,516.83,8.6297,95
9,109,0.0004,646.08,1599.31,1409.9,551.19,49.3,518.58,8.5349,94
9,110,0.0005,645.57,1595.45,1417.75,551.79,49.34,518.82,8.5465,93
9,111,0.0003,647.07,1599.35,1411.19,551.85,49.09,518.46,8.5583,92
9,112,0.0006,646.91,1600.22,1411.45,551.32,49.07,517.69,8.6305,91
9,113,-0.0004,646.81,1596.93,1406.7,551.35,49.41,518.27,8.5443,90
9,114,-0.0001,646.12,1595.17,1412.98,551.52,48.92,516.69,8.5857,89
9,115,0.0003,646.29,1599.5,1412.14,551.81,49.03,517.4,8.6496,88
9,116,-0.0002,645.88,1599.33,1413.69,550.58,49.23,518.73,8.5722,87
9,117,0.0006,645.48,1596.66,1411.4,552.11,49.09,516.26,8.4946,86
9,118,-0.0003,646.68,1598.74,1412.98,551.64,49.48,517.04,8.6299,85
9,119,-0.0005,646.69,1598.64,1413.95,550.7,49.3,517.4,8.7425,84
9,120,0.0007,647.18,1598.5,1413.18,551.21,49.41,515.69,8.6023,83
9,121,-0.0006,646.06,1597.7,1411.77,551.35,49.33,516.8,8.6638,82
9,122,0.0004,646.09,1598.23,1414.05,551.86,49.14,518.51,8.613,81
9,123,-0.0003,646.44,1601.21,1410.02,550.93,49.41,518.47,8.6828,80
9,124,0.0,645.57,1599.61,1411.96,551.03,49.51,515.04,8.6099,79
9,125,0.0003,647.25,1597.84,1414.7,551.6,48.99,516.49,8.6498,78
9,126,0.0004,646.38,1600.0,1406.18,550.5,49.53,515.99,8.642,77
9,127,0.0007,647.01,1598.51,1410.72,551.5,49.12,515.99,8.6931,76
9,128,0.0002,647.98,1598.53,1413.07,551.26,49.18,516.2,8.7103,75
9,129,0.0005,647.64,1595.8,1418.98,551.07,49.33,517.0,8.6354,74
9,130,-0.0003,647.38,1602.19,1414.61,550.89,49.51,517.81,8.6742,73
9,131,0.0004,646.32,1599.67,1415.37,551.35,49.3,516.65,8.6871,72
9,132,-0.0006,646.47,1599.95,1415.79,551.34,49.16,516.93,8.6177,71
9,133,0.0,647.82,1599.33,1416.52,551.2,49.46,518.55,8.5643,70
9,134,0.0001,647.5,1597.85,1411.17,551.27,49.2,516.7,8.6923,69
9,135,-0.0005,646.4,1597.71,1417.24,551.03,49.32,515.64,8.5779,68
9,136,-0.0003,646.98,1597.44,1410.26,550.65,49.72,516.23,8.7203,67
9,137,-0.0005,647.02,1599.9,1409.94,551.51,49.41,516.26,8.6267,66
9,138,-0.0002,647.04,1600.15,1413.97,550.82,49.62,517.25,8.6415,65
9,139,0.0001,646.57,1598.9,1410.42,550.39,49.79,516.16,8.6063,64
9,140,-0.0002,647.52,1601.0,1413.19,550.8,49.33,514.37,8.6575,63
9,141,0.0005,647.58,1602.16,1414.53,551.2,49.76,517.34,8.6727,62
9,142,-0.0003,647.54,1601.67,1415.59,550.85,49.64,516.57,8.7034,61
9,143,0.0006,648.19,1599.96,1414.25,550.64,49.6,514.84,8.7116,60
9,144,-0.0005,647.04,1595.54,1419.21,550.67,49.26,516.16,8.7075,59
9,145,-0.0002,647.45,1597.99,1413.2,550.77,49.72,514.47,8.7901,58
9,146,-0.0003,647.98,1603.81,1414.34,550.7,49.37,516.99,8.6781,57
9,147,0.0004,647.59,1600.69,1415.31,551.39,49.21,515.2,8.6576,56
9,148,0.0005,647.96,1601.96,1418.51,550.68,49.61,516.37,8.6767,55
9,149,-0.0004,646.93,1600.05,1417.64,551.25,49.97,514.57,8.6917,54
9,150,0.0007,648.0,1599.4,1414.02,550.78,49.68,516.5,8.764,53
9,151,0.0,648.43,1601.7,1413.69,550.35,49.74,516.78,8.7466,52
9,152,0.0001,647.68,1599.53,1415.48,550.42,49.88,515.03,8.761,51
9,153,0.0004,648.1,1599.78,1419.36,550.26,49.48,515.15,8.6501,50
9,154,0.0001,646.89,1601.53,1418.31,550.86,49.56,514.41,8.667,49
9,155,0.0004,647.73,1601.39,1414.88,550.53,49.94,516.17,8.7496,48
9,156,0.0004,647.61,1602.51,1417.69,550.52,49.81,515.45,8.6516,47
9,157,0.0002,649.19,1600.49,1419.69,550.53,49.88,514.88,8.6721,46
9,158,0.0006,648.06,1600.78,1414.68,550.24,49.6,514.73,8.6799,45
9,159,-0.0002,648.63,1603.27,1415.95,550.32,49.85,515.47,8.6872,44
9,160,0.0005,647.56,1599.92,1418.16,550.86,49.61,515.57,8.6883,43
9,161,-0.0004,647.75,1602.24,1423.41,550.61,49.78,514.89,8.6854,42
9,162,-0.0001,647.99,1603.08,1416.33,550.62,49.6,516.09,8.7335,41
9,163,0.0001,648.07,1602.6,1418.78,550.52,49.55,515.22,8.7076,40
9,164,-0.0006,647.81,1601.47,1416.85,550.5,49.61,516.2,8.7777,39
9,165,0.0007,648.23,1602.44,1417.2,550.46,49.92,514.08,8.6887,38
9,166,0.0001,648.67,1603.41,1414.61,550.7,49.85,514.68,8.6982,37
9,167,-0.0004,648.63,1600.56,1416.66,550.1,49.86,515.35,8.7832,36
9,168,0.0005,648.57,1604.14,1417.63,550.46,49.82,516.69,8.7496,35
9,169,0.0006,647.88,1600.92,1413.4,549.72,49.98,515.82,8.6231,34
9,170,-0.0004,648.24,1601.53,1414.66,550.59,49.99,513.44,8.7729,33
9,171,-0.0,648.39,1601.44,1419.31,550.24,49.94,515.61,8.7031,32
9,172,-0.0002,648.78,1602.86,1417.76,550.12,49.76,515.17,8.8419,31
9,173,0.0006,648.98,1601.57,1419.52,550.27,50.05,515.73,8.8036,30
9,174,0.0004,649.26,1600.75,1416.54,549.63,49.73,514.23,8.774,29
9,175,0.0003,648.51,1602.6,1414.81,549.71,50.03,514.24,8.8123,28
9,176,0.0004,648.46,1600.73,1415.67,550.11,50.23,516.88,8.7844,27
9,177,0.0002,648.21,1603.41,1418.79,549.21,50.63,516.12,8.7959,26
9,178,-0.0002,650.16,1603.14,1418.23,550.03,50.19,513.24,8.7757,25
9,179,0.0004,649.01,1602.28,1420.51,550.41,50.12,513.85,8.6936,24
9,180,0.0005,648.44,1604.43,1419.15,549.89,50.3,513.39,8.8234,23
9,181,-0.0004,648.2,1605.21,1415.36,549.86,49.96,514.39,8.7982,22
9,182,-0.0001,649.42,1604.59,1421.74,549.84,50.29,513.85,8.7943,21
9,183,0.0002,648.79,1606.89,1421.38,550.05,50.1,512.18,8.8377,20
9,184,0.0,649.6,1605.48,1414.95,549.36,50.34,514.52,8.7431,19
9,185,-0.0002,649.83,1605.55,1419.04,549.52,50.07,513.17,8.7814,18
9,186,0.0004,648.53,1605.48,1422.43,549.92,49.91,516.18,8.8709,17
9,187,0.0002,649.83,1601.17,1420.41,549.94,50.02,514.23,8.7904,16
9,188,-0.0002,649.41,1601.47,1415.36,550.36,50.71,513.8,8.6939,15
9,189,0.0005,649.87,1601.5,1421.07,550.02,50.13,514.49,8.7658,14
9,190,-0.0002,648.44,1604.56,1419.7,550.05,50.09,514.88,8.8138,13
9,191,-0.0003,649.47,1603.09,1418.69,549.73,49.95,513.61,8.8319,12
9,192,0.0002,648.47,1603.53,1415.68,549.64,50.14,514.4,8.7558,11
9,193,0.0007,649.71,1602.96,1422.72,549.13,50.23,513.46,8.8642,10
9,194,0.0004,649.05,1603.47,1418.03,549.62,50.42,514.57,8.7955,9
9,195,-0.0001,648.75,1602.76,1424.45,549.69,50.35,513.87,8.8085,8
9,196,0.0003,649.38,1607.7,1422.74,550.02,50.23,514.67,8.8249,7
9,197,0.0004,649.56,1606.23,1415.44,549.67,50.72,515.82,8.7919,6
9,198,-0.0001,649.6,1603.48,1419.13,549.46,50.66,514.61,8.7991,5
9,199,0.0007,648.73,1600.68,1423.07,549.12,50.5,513.04,8.7585,4
9,200,0.0001,649.79,1604.97,1420.53,549.38,49.74,514.35,8.766,3
9,201,0.0007,650.05,1601.94,1424.64,549.01,50.54,513.47,8.8209,2
9,202,-0.0002,650.16,1605.84,1421.29,548.89,49.95,514.61,8.8569,1
9,203,-0.0003,649.32,1604.82,1423.23,549.24,50.61,513.48,8.8291,0
10,1,-0.0003,641.61,1589.85,1401.3,554.47,47.83,520.1,8.264,216
10,2,0.0005,640.67,1589.03,1399.26,554.27,47.49,522.84,8.425,215
10,3,-0.0006,641.64,1592.22,1400.39,554.19,47.56,519.54,8.3896,214
10,4,-0.0004,642.36,1587.62,1397.68,554.03,47.86,521.26,8.2091,213
10,5,-0.0001,641.94,1592.61,1404.02,554.02,47.49,522.58,8.3111,212
10,6,0.0,642.13,1587.03,1403.81,554.36,47.61,521.87,8.3016,211
10,7,0.0,642.23,1588.59,1402.29,554.93,47.57,522.2,8.3384,210
10,8,-0.0005,642.25,1587.58,1400.97,554.67,47.75,520.44,8.3368,209
10,9,-0.0,642.27,1589.21,1401.76,553.8,47.75,521.45,8.2926,208
10,10,-0.0001,642.37,1593.0,1404.55,554.06,47.66,522.53,8.3874,207
10,11,-0.0006,642.27,1588.75,1402.99,554.0,47.99,520.75,8.2813,206
10,12,-0.0004,642.82,1592.76,1399.93,553.63,47.74,520.67,8.4391,205
10,13,0.0003,642.35,1590.94,1398.32,554.0,47.61,522.56,8.3617,204
10,14,-0.0003,642.15,1587.05,1401.47,554.22,47.73,520.43,8.3873,203
10,15,-0.0,642.48,1590.03,1403.65,554.21,47.94,520.05,8.4635,202
10,16,0.0002,642.86,1593.05,1402.65,554.23,47.73,519.86,8.374,201
10,17,0.0006,643.03,1592.99,1397.63,553.84,47.94,521.53,8.3587,200
10,18,0.0004,642.74,1591.44,1403.93,554.12,47.44,521.82,8.3786,199
10,19,-0.0004,642.38,1590.37,1407.72,553.45,47.42,521.74,8.3048,198
10,20,0.0003,641.56,1588.85,1407.09,553.36,47.54,520.68,8.2901,197
10,21,0.0003,643.01,1592.6,1406.5,553.69,47.76,520.67,8.3973,196
10,22,-0.0,643.24,1592.66,1403.4,554.26,47.83,520.34,8.3767,195
10,23,-0.0002,643.36,1591.9,1404.34,553.81,47.97,519.95,8.3521,194
10,24,0.0004,641.38,1590.22,1401.95,554.61,48.18,520.9,8.3469,193
10,25,0.0003,642.84,1595.1,1401.78,553.46,48.14,521.34,8.4493,192
10,26,-0.0001,643.22,1590.12,1404.32,553.67,47.77,520.08,8.4168,191
10,27,-0.0,642.9,1593.15,1401.05,553.46,47.82,521.45,8.3304,190
10,28,-0.0002,644.02,1593.06,1400.01,553.42,48.05,521.09,8.4054,189
10,29,0.0006,642.64,1589.99,1402.31,553.81,47.7,518.84,8.4473,188
10,30,-0.0002,642.84,1592.28,1405.94,553.06,47.95,521.21,8.3236,187
10,31,-0.0001,642.95,1593.62,1395.53,553.76,47.83,521.91,8.4264,186
10,32,0.0001,642.79,1595.36,1407.81,553.33,48.14,520.87,8.363,185
10,33,-0.0006,642.74,1591.64,1410.07,553.69,47.84,519.34,8.393,184
10,34,0.0004,643.45,1591.44,1405.72,553.54,47.96,517.89,8.4012,183
10,35,0.0005,643.03,1590.49,1399.34,553.18,47.75,519.7,8.4256,182
10,36,0.0006,642.61,1588.39,1404.17,553.63,47.9,520.27,8.4145,181
10,37,-0.0003,643.87,1593.27,1410.46,553.29,48.28,519.57,8.3822,180
10,38,0.0003,644.58,1590.39,1403.29,554.41,47.68,519.79,8.3389,179
10,39,-0.0005,642.31,1593.1,1399.57,553.44,47.73,521.45,8.3064,178
10,40,0.0003,643.15,1591.85,1406.99,553.01,47.63,520.41,8.439,177
10,41,-0.0004,643.05,1591.22,1401.78,553.19,47.88,520.48,8.494,176
10,42,-0.0003,642.67,1591.56,1405.04,552.94,47.9,520.87,8.5481,175
10,43,-0.0,643.0,1591.84,1406.19,553.47,48.24,521.01,8.349,174
10,44,0.0004,644.08,1592.04,1407.49,553.04,48.09,518.22,8.369,173
10,45,-0.0004,643.89,1593.38,1406.06,553.19,48.17,519.8,8.4731,172
10,46,-0.0006,643.86,1595.36,1405.8,553.76,48.29,519.44,8.4926,171
10,47,-0.0006,643.85,1593.83,1401.46,553.37,48.53,520.6,8.4166,170
10,48,-0.0005,644.24,1593.16,1407.11,553.45,48.17,520.01,8.4686,169
10,49,-0.0003,644.3,1588.96,1407.93,553.17,48.41,519.78,8.4521,168
10,50,0.0003,643.84,1592.5,1408.31,552.88,48.16,520.65,8.487,167
10,51,-0.0004,643.46,1594.73,1405.13,553.62,48.03,521.22,8.4887,166
10,52,-0.0007,643.52,1593.38,1405.81,553.75,47.98,519.78,8.3888,165
10,53,0.0007,644.16,1591.5,1411.28,552.89,48.17,518.27,8.4964,164
10,54,0.0001,644.75,1593.53,1412.85,553.0,48.3,521.1,8.4235,163
10,55,0.0007,643.7,1595.32,1403.07,552.41,47.98,520.45,8.3628,162
10,56,0.0004,643.65,1592.59,1406.66,552.75,48.21,521.0,8.4724,161
10,57,0.0006,644.31,1595.93,1412.86,552.82,48.15,519.61,8.4523,160
10,58,0.0005,644.38,1594.29,1406.93,552.34,47.95,518.92,8.4276,159
10,59,0.0002,642.22,1596.67,1405.98,552.62,48.47,519.28,8.4062,158
10,60,-0.0006,644.22,1590.72,1406.8,552.67,48.14,520.17,8.561,157
10,61,-0.0006,644.8,1594.18,1407.99,552.99,48.49,521.35,8.4407,156
10,62,0.0006,644.11,1592.56,1407.07,553.4,48.62,517.42,8.4647,155
10,63,0.0,643.95,1594.08,1405.98,552.89,48.4,519.85,8.4801,154
10,64,-0.0001,644.65,1595.58,1403.95,552.82,48.42,519.84,8.4245,153
10,65,0.0007,643.8,1596.15,1401.03,552.48,48.45,519.81,8.3925,152
10,66,0.0006,644.57,1594.65,1406.87,553.21,48.44,518.68,8.5265,151
10,67,0.0006,644.25,1594.79,1409.25,553.41,48.5,519.57,8.5371,150
10,68,-0.0003,644.53,1593.65,1402.44,552.49,48.52,518.21,8.5592,149
10,69,0.0004,644.41,1594.01,1408.47,552.82,48.61,519.77,8.4951,148
10,70,-0.0003,644.73,1595.3,1408.75,553.25,48.32,518.95,8.4996,147
10,71,-0.0001,644.29,1593.7,1406.21,552.98,48.76,520.15,8.4553,146
10,72,-0.0003,644.74,1590.52,1404.85,553.02,48.45,520.17,8.4569,145
10,73,-0.0004,644.39,1597.79,1406.39,552.52,48.77,518.39,8.5008,144
10,74,0.0003,644.26,1597.26,1409.58,552.75,48.25,519.08,8.5223,143
10,75,0.0002,644.16,1597.3,1409.03,552.71,48.46,517.41,8.509,142
10,76,0.0005,644.78,1594.79,1409.67,552.27,48.84,517.98,8.4012,141
10,77,0.0003,645.34,1595.04,1404.77,553.19,48.8,518.64,8.5493,140
10,78,0.0003,644.76,1598.26,1408.78,552.53,48.38,520.81,8.5281,139
10,79,-0.0003,644.16,1592.66,1407.13,553.11,49.07,519.24,8.4921,138
10,80,0.0004,644.85,1599.01,1410.09,552.25,48.23,518.89,8.5063,137
10,81,-0.0,644.83,1592.26,1409.79,552.74,48.86,520.52,8.5292,136
10,82,0.0007,645.55,1592.7,1409.35,553.03,48.61,517.04,8.5125,135
10,83,0.0005,645.1,1593.59,1405.82,552.05,49.07,518.67,8.5737,134
10,84,-0.0006,644.37,1596.08,1409.31,552.07,48.3,517.97,8.5353,133
10,85,-0.0003,644.89,1593.54,1404.12,552.48,48.78,517.39,8.4841,132
10,86,-0.0,644.94,1597.98,1408.69,552.27,48.7,517.83,8.4693,131
10,87,-0.0005,645.19,1595.65,1413.72,552.39,48.85,518.9,8.5572,130
10,88,0.0005,644.68,1594.82,1405.63,552.48,48.35,518.15,8.3971,129
10,89,-0.0002,645.57,1593.48,1410.07,552.4,48.77,518.03,8.5038,128
10,90,0.0006,644.35,1593.15,1408.27,552.26,48.47,518.71,8.5434,127
10,91,0.0003,645.09,1597.35,1411.96,552.53,48.93,516.22,8.4731,126
10,92,-0.0004,644.95,1596.58,1404.61,552.0,48.57,518.05,8.4938,125
10,93,0.0001,645.89,1600.72,1412.97,551.92,48.66,519.26,8.5239,124
10,94,-0.0005,645.03,1593.78,1408.92,551.74,48.73,516.95,8.5489,123
10,95,-0.0007,645.51,1597.91,1410.22,551.96,48.67,520.52,8.5883,122
10,96,-0.0004,645.26,1593.04,1406.5,552.19,48.81,518.5,8.5654,121
10,97,0.0007,645.92,1598.06,1413.6,552.35,48.77,518.1,8.5467,120
10,98,-0.0001,645.3,1592.07,1406.39,552.03,48.96,515.05,8.5464,119
10,99,0.0004,644.97,1598.97,1408.86,551.93,48.76,517.29,8.5888,118
10,100,0.0006,644.84,1597.6,1410.46,552.27,49.03,516.23,8.5097,117
10,101,0.0005,645.49,1598.47,1410.15,552.45,48.98,518.19,8.5669,116
10,102,-0.0003,647.15,1598.71,1408.07,551.64,48.84,517.84,8.5116,115
10,103,-0.0,645.42,1601.06,1410.17,551.64,49.06,519.52,8.5274,114
10,104,0.0006,645.88,1598.98,1411.28,552.21,48.73,517.33,8.629,113
10,105,-0.0002,645.35,1597.49,1411.96,551.62,48.99,518.73,8.5973,112
10,106,-0.0004,645.5,1599.82,1404.14,552.16,48.63,518.98,8.5344,111
10,107,0.0002,645.49,1596.26,1408.02,552.53,48.85,516.76,8.5362,110
10,108,0.0001,645.64,1598.02,1415.02,551.83,48.99,519.7,8.5115,109
10,109,0.0002,646.38,1599.08,1408.52,551.93,49.19,518.59,8.581,108
10,110,0.0005,646.86,1595.87,1411.31,552.11,49.2,517.18,8.5912,107
10,111,0.0002,646.42,1595.79,1413.16,551.47,48.84,517.86,8.6067,106
10,112,0.0007,646.06,1598.82,1409.15,552.0,48.96,515.81,8.5309,105
10,113,0.0004,646.83,1595.86,1411.98,551.78,49.01,518.18,8.6219,104
10,114,0.0006,646.29,1597.2,1409.87,551.53,48.68,517.44,8.5204,103
10,115,0.0002,647.11,1597.58,1411.68,551.89,49.0,517.65,8.5018,102
